0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,188.74325271319094,188.12448701361959,161.93375470056705,211.17783320473796,186.56178428488496,170.7765846832078,170.60835460427467,156.12562812658055,171.50809702693334,269.26482050659246,225.03767091147986,235.25880858893765,250.73097362877135,239.6152754423556,271.4170359796613,263.07413196591057,244.81291226118387,263.3432854257049,258.73750462721773,206.37832444566206,190.1284385617262,223.39333584407362,182.17717055084097,206.18494918834634,202.0474821184219,180.41386713721684,203.93855496974618,163.43069828918806,209.12789948052625,229.5913603174881,254.83108783212143,252.17622301193265,230.55942387267856,263.1243664766573,259.2476758022504,237.6739665030629,234.33545036254108,259.77142580548934,256.40009992431095,170.4558571005717,191.93505471802962,198.70238956979614,204.66548113817436,166.25881318361772,215.33794196616046,182.71031869436052,199.11937773810328,184.51844448332454,196.0051636792444,216.86631485971608,206.68442448663768,234.47153180118826,230.43970218756203,248.99616225741144,209.03162390515095,237.52688182037684,214.96194713006324,236.374898337708,220.20521709314846,178.3321524565852,184.62290614890972,212.05567977246844,202.96204570126662,182.28320571367544,236.87188822215617,173.31674608668337,172.2833910999453,145.02765973863714,161.33782010675628,235.87270355487664,245.39289680597594,255.9689469343592,246.42125695283357,235.96672641783167,220.0748621023691,224.36956057338773,207.18251416210748,219.98289548937498,216.10164869121772
188.74325271319094,0.0,142.8916313266625,153.16731459681642,131.89406924899518,156.33337595371142,177.9890390630171,141.90376671366676,147.67493686031096,140.7010905278571,272.1392809595646,265.48467999475196,277.6670291587114,246.33642129605784,256.7163482753529,250.11013796763464,224.96997044807392,276.9994891869975,260.5890074135006,254.4193034394493,195.24780014139998,193.07414376092703,159.20893916832856,187.68830085027292,201.0753805671609,197.90108702759855,209.36773058824022,180.76559838678318,189.38774295791683,186.41912520122918,265.3910570653357,249.48962331043802,234.93953437674955,276.4646695799266,245.17204422102304,259.96603642566123,261.85521735384225,221.34696614377324,235.39992847103989,246.94556585359865,221.73785739718622,181.6424691254784,178.80024331243163,212.5722016717379,180.73834104918447,212.64749755934236,181.69571478363727,209.65112976404527,223.19956059312466,203.3679696393363,229.06028637474452,210.0019958353683,226.3703731623048,225.88877023188743,219.4647456371369,183.4693262645351,222.30171488350908,198.51833502816683,207.316292069798,187.1111182442865,183.85278379203984,205.48098785137793,167.84944326899478,194.17101379032013,176.07287087970488,186.92151777138216,162.76854517070058,236.01488903331702,151.39006789547133,211.92905839597813,217.98961700338032,226.1154998966429,197.1725947194326,243.03947159636874,224.26274013471672,212.30921334601442,230.43442507456166,230.49450995593702,234.91441307378813,208.79001345699612
188.12448701361959,142.8916313266625,0.0,137.28522063589958,169.6203536110728,143.1300428449197,162.43101913465995,145.696989451134,165.13066362832524,169.0079977057604,242.51319116818232,274.1133912368305,255.44055454577352,229.82317527127017,243.81720188043647,249.54223378922748,239.82025403029252,259.11104565714163,231.04088006388872,243.22951065019632,162.1905308684812,173.0914165241702,149.38203846205943,182.74398112321737,193.68950478741456,176.37521823925601,169.33194905563138,161.6902874568733,172.00915243883833,205.45129591361993,235.09498664292698,250.04522791508344,265.91128953028857,251.97412516144996,281.57518026801296,265.7581942574875,251.62698100342777,218.1961532012533,218.64112001590033,256.72259116496264,186.5607559756754,185.31364715991148,167.39151945612943,209.3699669511748,199.7723863448535,204.73067538506228,132.7194414536969,211.5847492655155,190.77137279066426,184.71859552365237,214.99674170155907,228.22140489795507,223.80488655782383,206.94422157368902,222.05841391361355,213.0398361128915,193.5720830336296,203.3833521614833,200.28007458428672,164.85189703371498,178.47188082142515,200.84952688344418,181.26707498331723,172.6311691753534,168.9769989622948,168.10133933968984,180.96348221286345,210.8514608580433,160.5595315211455,187.01179133347236,223.5060486018216,220.75682422114085,226.36995517712703,237.34969890124174,199.56612901741033,208.22609650668153,224.8224367097972,196.66409538852636,237.20309723723224,216.40703687239915
161.93375470056705,153.16731459681642,137.28522063589958,0.0,180.454961208795,159.69485592443704,146.48387500388748,168.81881714646357,172.78429059494746,141.69111779976487,251.59050991369662,271.1025566864483,259.57749827936954,258.2790955485307,221.4394265948966,246.13241862192257,257.0449263591381,235.8326158422773,252.79552753938327,247.84563470956496,141.37230851866198,167.36145275208946,153.0868163734584,149.10744362526304,191.82513522302827,208.68043282642864,132.61959319933723,174.83042167103224,135.61035460826776,221.45765917769322,239.83263642721613,246.67796192724884,245.63750431281724,211.07321048045497,273.6031903051527,261.70884281674483,253.20886761601463,180.66051803990362,214.5126341713594,264.59558017172526,175.04947568968686,201.16001417771457,179.0192378421143,194.31700163328054,207.1177195944065,206.18344259360467,170.68603098099456,214.6060713080021,196.92877733818034,184.71806130686144,234.1144430647404,227.18717311040731,229.19168495051161,209.0211055086923,224.41505825354275,219.26235980865997,204.21080892608288,234.41242781506799,197.88849325599892,182.81980549210414,190.49509204634032,204.85401770429004,168.6166216054628,181.0751985515081,173.40230384257677,199.33924302610143,185.40896791516212,180.95571959889722,181.75874100647934,180.63530889188357,213.42854533475597,247.66180699210656,235.12682785139154,214.68875782231444,207.1500777671251,224.1093641333055,193.66633980943405,202.33087354701934,238.06742626759885,191.02800044065668
211.17783320473796,131.89406924899518,169.6203536110728,180.454961208795,0.0,155.40507830104406,178.87351905780218,175.0749640896578,152.9428634225561,136.9983656150903,276.24712399071853,263.5087727308566,268.888479015323,271.1908976398031,271.8747389125197,277.7102640190549,235.70333819162136,287.288879374644,252.76391471811888,237.8671924675335,220.85472702680227,182.27245738870454,165.63080789876983,196.0914915811878,212.62891842719566,199.33270908920775,222.93678597720196,194.10015512038638,192.5764923928133,186.02915540026885,277.19857990398856,278.14447462023935,217.91997009984937,297.7137841780666,241.93957982849423,247.98897691503836,246.4022122122673,264.4925543870389,229.59932578855216,262.6080463057534,240.97370272346697,189.27725306433507,154.28988544841985,194.93588737389643,192.68944763518874,202.1506844671214,185.78691547534248,193.48575205170624,213.54830920500243,185.67110195935308,238.99367429693962,209.59510204162234,215.7124064027574,222.7911404651741,204.98213340960433,206.83891206755922,239.327240220417,207.48159971343807,225.01334300094223,223.37936420871847,201.29933665137077,201.3649273151264,144.37329448473622,204.15776695786192,185.77782101451643,163.45803674447347,175.61404617707996,218.59250252833604,156.5859776365576,237.73271063179567,205.87593370501702,245.444748823065,204.96498317322283,231.10868353553104,246.1136154637668,234.91886613870588,239.89148206286814,258.81457534833913,238.98058602593298,236.74545789062554
186.56178428488496,156.33337595371142,143.1300428449197,159.69485592443704,155.40507830104406,0.0,187.94443680398055,168.2334388109525,150.7772277745112,174.71941129958967,243.61025800386915,235.85461906115583,223.38196314824137,237.86157033522014,250.9324122482947,252.56649868241132,211.68111292856443,244.46831426127147,239.439050884967,226.06862550297808,172.92970801284403,186.881526237325,181.98714249402062,183.38252923024126,218.08134016633554,204.8903935726308,183.93292434011602,174.8837071721536,186.03173470157665,192.7028817524868,218.83356866011664,251.87907868064983,222.32368581686907,231.7369258979083,235.81706729588342,236.32491808293904,221.72190296964547,231.69173561123768,207.3605319907312,231.8208845938401,157.83231247383023,167.05956892138926,143.358951755941,219.5665999230752,197.7378823971831,204.4545822473217,138.39325995508224,185.6133592423551,186.1088357907639,175.47985863029365,216.7612904642344,241.77366107201718,221.32384855585858,240.1838193891613,214.5284857289541,201.52613287816317,198.44401355240532,208.05752090237556,228.6020294584925,184.87123575961425,209.8783071982464,199.00861046928986,163.2756596520961,220.67110981411622,209.96419755024016,186.1258997910867,188.3793039014588,192.35181426871176,166.67978279508492,210.89348374926865,168.96520608257234,181.12423741253633,220.77598453696527,226.9607735297657,204.40549882918918,225.16146330734935,216.0412410075501,204.02708476359024,203.80114969517555,216.0969329130925
170.7765846832078,177.9890390630171,162.43101913465995,146.48387500388748,178.87351905780218,187.94443680398055,0.0,175.2840719471546,170.95398752812207,163.26161823053044,238.62619791379925,247.27233528219588,209.7652558854354,236.57464825848814,199.04968155306605,216.185272973108,258.9901795768409,236.99433751858786,233.87912722467763,241.60662479215424,189.11238156906327,189.857944219192,198.76811327987275,178.93742446998445,173.4250873568372,199.44994059689915,199.14666874816237,202.15554394521476,194.80112776259898,203.2694331508859,195.74629240576888,248.0545264715485,223.97619997404033,214.39949584054727,272.51417751876437,231.6303843461967,227.84488074963537,191.0880287099071,197.88956540877703,224.69980619316854,193.36932131244882,163.0666130842689,180.4697918756205,165.82136391429503,158.03257421198703,197.84838048619486,149.4747690015082,216.1390583108676,156.98285964606308,163.27875976732878,218.37609641444874,203.25562259438223,217.6781667646089,206.3147952979099,201.06841425826678,189.82733230829467,203.02066323910555,200.44376809280388,196.08141657949156,209.37706183998813,188.78192057154993,173.10740767189282,181.18724210304885,179.23319116984464,153.55184565846255,200.73466642329362,169.9906052163223,172.88537419508984,176.03652802868277,168.43092591023628,191.87895543712312,245.75621257450445,218.07836446628846,191.83260047468855,239.47262977566842,216.11686872799325,207.62038081956965,220.97814053265782,213.12881393963787,205.76052545217073
170.60835460427467,141.90376671366676,145.696989451134,168.81881714646357,175.0749640896578,168.2334388109525,175.2840719471546,0.0,153.10874865744842,174.22585227820576,253.6137634619581,250.4275638870946,230.8617125825965,237.25742179962637,229.4377883687723,215.18504315710888,228.45577080855583,262.29584392716134,261.8070258490362,249.9440591973888,187.04528210776922,160.6950107743897,177.33922581442556,196.36558544977666,196.1905057587466,211.64520060946137,202.0207566772815,159.81040214457715,191.04111618662978,195.65485144204186,248.5402273617358,261.39014827564927,265.69133246071857,221.6193394139213,266.85629262515397,253.2062424564397,234.64633881449828,229.5539374368612,222.93464353255595,236.17515826448007,212.24094253687784,208.93028954424577,193.17364771315874,201.89138053301699,171.9240387509794,236.34206024956,165.5784075202368,213.57471112996237,191.43933550236648,190.70136889486056,219.28930842734272,230.81543715748114,230.38660753716172,220.5085662920058,244.65892603262165,224.75567864191322,220.71772163250844,221.62817471261414,184.50563930361113,150.7871628272248,192.46731013345143,198.9551074324928,210.07780034691618,180.41656889964975,204.19426410927682,207.81911540161553,186.6180834353562,216.42244994008746,174.31690054195343,224.3613454003323,219.7322053970815,235.16538665205013,244.715887222569,249.51648323228216,206.1025300803115,216.24528463831177,237.30656309535627,205.5814745897603,216.06778876479225,212.82060670242987
156.12562812658055,147.67493686031096,165.13066362832524,172.78429059494746,152.9428634225561,150.7772277745112,170.95398752812207,153.10874865744842,0.0,165.03631438004084,258.92714799602555,264.40771117662564,226.26923349103566,233.58405496308498,241.51918557699727,250.3425977584474,234.2845858020637,273.79751226944285,243.9791779658337,250.81911818134543,192.2393568000132,203.2903323277445,191.49477685786164,192.90766450667047,191.2432573346328,184.1422843247821,190.23961120007058,171.88618628902648,152.01619013490975,175.64887176970865,245.69689093962606,241.0021409002116,247.60448206921265,250.0182947314942,273.6540300270558,230.23386426437614,222.1013406481767,224.61067933170878,207.37407996734942,255.00107421520988,206.35143954209335,182.49075567389963,178.98270401417315,188.18855521623792,181.44314904074733,215.1400550011451,156.49731679273745,204.44354833150763,197.5793429975738,207.92526704787775,202.67879173623228,207.42207815796513,239.37030825877562,228.35829477398826,227.02909881341674,196.99306859593364,216.4195380583903,211.89169229782706,217.69507744111993,182.98493679693362,167.86746713969058,165.4140456868894,176.7768667905905,186.84414417852716,185.13586714367173,195.20380821470502,159.95734883025517,173.3105544714453,135.8960390919719,207.1482804191715,198.75013976610555,211.20899219531938,222.71928970945146,248.38153182741593,223.46006314848168,228.20737700756132,228.94569537337347,206.8107444357519,209.81000567954342,229.64631258088122
171.50809702693334,140.7010905278571,169.0079977057604,141.69111779976487,136.9983656150903,174.71941129958967,163.26161823053044,174.22585227820576,165.03631438004084,0.0,281.2366681017009,285.9363409861506,270.28700959955614,292.7485222371666,255.40814069847042,287.60777844984324,264.74877604767534,266.9437944054055,273.59918192635195,248.5335053510821,184.17276799240034,195.2273054617886,158.1750588748559,167.87785836798986,210.62993753324383,215.16732225015772,193.93730331513,181.5175786352543,170.5655484420314,230.67394582114002,274.1058204790989,253.57808286064662,227.4078406714828,275.3253365972775,262.03854571787895,259.331360793414,272.1195835904522,245.1179965382204,219.37383442413196,266.8191077845514,209.3941468441044,204.02852768278933,182.3321155754944,204.9310983679087,209.6875722628922,219.15809865424825,182.93106015993644,209.32406508282997,227.84527979332194,189.45117188476573,253.6362803226976,234.7362428382037,232.3604800178787,240.57278861468623,242.47425560645692,226.82881659247118,240.4615203997997,242.91270623225122,214.73439826620975,207.65318345995672,188.42146725429401,190.23730426067664,138.80696416516682,206.35193984555326,199.85424659395022,198.11883229640335,179.74650616121613,212.8656792772366,130.06038889545113,219.03803490567574,231.63318889378192,258.49890447810844,226.1685707091633,209.6369675202272,251.26229562524924,239.68905768982722,219.91517619067338,235.52038057105543,237.14605946286835,231.130801164965
