filter,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59,time_60,time_61,time_62,time_63,time_64,time_65,time_66,time_67
OF_fast_sustained,0.1936936936936937,0.2797797797797798,0.451951951951952,0.5165165165165165,0.7962962962962963,0.8178178178178178,0.9684684684684685,1.1191191191191192,1.2052052052052051,3.6586586586586587,3.68018018018018,3.7232232232232234,3.744744744744745,3.7662662662662663,3.8523523523523524,3.873873873873874,4.024524524524525,4.046046046046047,4.196696696696697,4.282782782782783,4.368868868868869,4.605605605605605,4.67017017017017,4.756256256256257,4.777777777777778,4.842342342342342,4.885385385385385,4.928428428428429,4.94994994994995,5.337337337337337,5.423423423423424,7.338838838838839,7.381881881881882,8.802302302302303,8.823823823823824,9.942942942942944,10.33033033033033,10.696196196196196,11.01901901901902,11.6001001001001,11.815315315315315,13.27877877877878,13.558558558558559,14.29029029029029,15.215715715715715,15.71071071071071,17.002002002002,17.54004004004004,17.755255255255257,18.443943943943946,18.465465465465467,19.06806806806807,19.11111111111111,19.864364364364366,21.06956956956957,21.37087087087087,,,,,,,,,,,
OF_fast_sustained,0.15065065065065064,0.17217217217217218,0.3013013013013013,0.3228228228228228,0.5380380380380381,0.5810810810810811,0.6026026026026026,0.7962962962962963,0.903903903903904,0.9469469469469469,1.0975975975975976,1.5065065065065066,3.701701701701702,3.744744744744745,3.7662662662662663,3.8093093093093096,3.830830830830831,4.046046046046047,4.196696696696697,4.584084084084084,4.605605605605605,4.648648648648649,4.734734734734735,5.0575575575575575,5.079079079079079,5.143643643643644,5.186686686686687,5.208208208208208,5.38038038038038,5.5525525525525525,5.896896896896897,8.888388388388389,8.90990990990991,9.34034034034034,9.361861861861863,9.447947947947949,9.964464464464465,9.985985985985986,10.244244244244245,10.394894894894895,10.696196196196196,10.717717717717719,11.083583583583584,11.2987987987988,11.32032032032032,11.557057057057058,12.052052052052053,13.343343343343344,13.85985985985986,16.915915915915917,17.08808808808809,19.003503503503506,19.025025025025027,19.06806806806807,19.885885885885887,20.423923923923926,20.466966966966968,,,,,,,,,,
OF_fast_sustained,0.12912912912912913,0.15065065065065064,0.21521521521521522,0.23673673673673673,0.25825825825825827,0.2797797797797798,0.3013013013013013,0.34434434434434436,0.6026026026026026,1.0545545545545545,1.1191191191191192,1.2052052052052051,1.2482482482482482,1.3988988988988988,3.7232232232232234,3.9384384384384385,3.95995995995996,4.003003003003003,4.046046046046047,4.132132132132132,4.282782782782783,4.368868868868869,4.648648648648649,4.67017017017017,4.8208208208208205,5.165165165165165,5.22972972972973,5.401901901901902,5.423423423423424,5.487987987987988,5.5310310310310316,8.694694694694695,8.802302302302303,8.845345345345345,9.297297297297298,9.426426426426426,9.46946946946947,9.8998998998999,9.942942942942944,10.76076076076076,11.01901901901902,11.04054054054054,11.083583583583584,11.234234234234235,11.255755755755755,12.245745745745745,12.86986986986987,13.321821821821823,14.527027027027028,15.25875875875876,15.68918918918919,16.93743743743744,17.13113113113113,17.346346346346348,17.862862862862862,18.766766766766768,19.025025025025027,19.154154154154156,19.175675675675677,19.26176176176176,20.33783783783784,20.574574574574577,,,,,
OF_fast_sustained,0.043043043043043044,0.06456456456456457,0.1936936936936937,0.25825825825825827,0.494994994994995,0.5165165165165165,0.6026026026026026,0.7102102102102102,0.7962962962962963,0.8178178178178178,0.8608608608608609,1.2482482482482482,1.355855855855856,1.4204204204204205,1.8723723723723724,3.7232232232232234,4.153653653653654,4.196696696696697,4.3043043043043046,4.411911911911912,4.454954954954955,4.734734734734735,4.971471471471472,5.079079079079079,5.1006006006006,5.165165165165165,5.272772772772773,5.337337337337337,5.38038038038038,6.09059059059059,8.608608608608609,8.673173173173174,8.78078078078078,8.866866866866868,8.888388388388389,9.447947947947949,9.49099099099099,9.555555555555555,9.813813813813814,9.856856856856858,9.8998998998999,11.04054054054054,11.2987987987988,11.341841841841843,12.676176176176176,13.666166166166166,13.902902902902904,15.624624624624625,18.293293293293292,18.443943943943946,18.96046046046046,19.11111111111111,19.82132132132132,,,,,,,,,,,,,,
OF_fast_sustained,0.21521521521521522,0.25825825825825827,0.4089089089089089,0.494994994994995,0.5380380380380381,0.6026026026026026,1.0975975975975976,1.312812812812813,1.441941941941942,1.4634634634634636,1.528028028028028,2.4534534534534536,3.744744744744745,3.830830830830831,3.8523523523523524,3.9814814814814814,4.132132132132132,4.153653653653654,4.454954954954955,4.476476476476477,4.648648648648649,4.8208208208208205,8.75925925925926,9.555555555555555,9.792292292292293,10.351851851851853,10.653153153153154,10.975975975975976,10.997497497497498,12.073573573573574,12.224224224224224,13.321821821821823,14.29029029029029,14.397897897897899,14.785285285285285,16.42092092092092,18.443943943943946,18.465465465465467,18.486986986986988,19.06806806806807,19.08958958958959,19.175675675675677,19.21871871871872,21.134134134134136,,,,,,,,,,,,,,,,,,,,,,,
OF_fast_sustained,0.0,0.15065065065065064,0.21521521521521522,0.47347347347347346,0.6886886886886887,0.7962962962962963,0.9254254254254255,1.0115115115115116,1.0975975975975976,1.1191191191191192,1.1406406406406406,1.4204204204204205,3.6586586586586587,3.701701701701702,3.7232232232232234,3.744744744744745,3.873873873873874,4.196696696696697,4.3043043043043046,4.347347347347347,4.584084084084084,4.627127127127127,4.713213213213213,4.971471471471472,5.208208208208208,5.315815815815816,5.358858858858859,5.401901901901902,5.487987987987988,8.716216216216216,8.78078078078078,8.866866866866868,9.404904904904905,9.426426426426426,9.964464464464465,10.394894894894895,10.717717717717719,11.32032032032032,11.557057057057058,12.073573573573574,12.977477477477478,13.666166166166166,14.311811811811813,15.861361361361363,16.205705705705707,18.50850850850851,19.08958958958959,,,,,,,,,,,,,,,,,,,,
OF_fast_sustained,0.21521521521521522,0.25825825825825827,0.3228228228228228,0.451951951951952,0.5595595595595596,0.6241241241241241,0.6886886886886887,0.7102102102102102,0.8393393393393394,1.0115115115115116,1.033033033033033,1.0545545545545545,1.2697697697697699,3.6586586586586587,3.744744744744745,3.9384384384384385,4.024524524524525,4.0675675675675675,4.23973973973974,4.691691691691692,4.713213213213213,4.756256256256257,4.8208208208208205,5.208208208208208,5.251251251251252,5.2942942942942945,5.423423423423424,6.693193193193194,7.704704704704705,8.75925925925926,9.534034034034034,10.351851851851853,10.696196196196196,11.01901901901902,11.578578578578579,11.6001001001001,13.364864864864865,13.515515515515515,15.603103103103104,15.71071071071071,17.66916916916917,17.755255255255257,17.776776776776778,17.84134134134134,18.98198198198198,20.53153153153153,20.574574574574577,,,,,,,,,,,,,,,,,,,,
OF_fast_sustained,0.1936936936936937,0.21521521521521522,0.3228228228228228,0.3873873873873874,0.47347347347347346,0.5380380380380381,0.6456456456456456,0.7747747747747749,0.8178178178178178,0.8608608608608609,0.9469469469469469,0.98998998998999,1.0115115115115116,1.033033033033033,1.1836836836836837,1.2912912912912913,1.312812812812813,1.355855855855856,3.615615615615616,3.68018018018018,3.701701701701702,3.7232232232232234,3.8953953953953957,3.9384384384384385,3.95995995995996,4.0675675675675675,4.497997997997998,4.627127127127127,4.734734734734735,5.036036036036037,5.165165165165165,5.337337337337337,5.38038038038038,5.466466466466467,5.5310310310310316,7.08058058058058,7.790790790790791,8.78078078078078,8.802302302302303,8.888388388388389,9.06056056056056,9.426426426426426,9.46946946946947,9.49099099099099,9.512512512512513,9.598598598598599,9.813813813813814,9.921421421421421,9.964464464464465,10.394894894894895,10.674674674674675,10.997497497497498,11.234234234234235,11.621621621621623,11.793793793793794,11.815315315315315,12.396396396396398,12.783783783783784,12.86986986986987,13.472472472472473,14.096596596596598,14.785285285285285,17.066566566566568,17.81981981981982,18.35785785785786,18.93893893893894,20.036536536536538
OF_fast_sustained,0.12912912912912913,0.17217217217217218,0.451951951951952,0.494994994994995,1.0975975975975976,1.1836836836836837,1.2267267267267268,1.2697697697697699,1.3343343343343343,1.4634634634634636,1.528028028028028,3.7232232232232234,3.744744744744745,3.7662662662662663,3.95995995995996,3.9814814814814814,4.024524524524525,4.11061061061061,4.368868868868869,4.411911911911912,4.584084084084084,4.8208208208208205,5.165165165165165,5.2942942942942945,5.315815815815816,5.337337337337337,5.5310310310310316,6.21971971971972,6.607107107107107,7.446446446446447,8.694694694694695,8.737737737737739,8.802302302302303,9.404904904904905,9.555555555555555,10.394894894894895,10.674674674674675,10.911411411411411,11.19119119119119,12.525525525525525,13.407907907907909,14.032032032032033,16.055055055055057,16.463963963963966,17.045045045045047,17.174174174174176,17.217217217217218,17.69069069069069,17.733733733733736,17.776776776776778,18.486986986986988,18.50850850850851,19.003503503503506,19.08958958958959,19.69219219219219,,,,,,,,,,,,
OF_fast_sustained,0.1936936936936937,0.23673673673673673,0.3228228228228228,0.8393393393393394,0.8608608608608609,0.9469469469469469,1.3343343343343343,1.4634634634634636,3.3143143143143146,3.7662662662662663,3.8093093093093096,3.95995995995996,4.11061061061061,4.368868868868869,4.476476476476477,4.627127127127127,4.648648648648649,4.691691691691692,4.756256256256257,4.8208208208208205,5.165165165165165,5.186686686686687,5.272772772772773,5.315815815815816,5.50950950950951,5.93993993993994,6.800800800800801,7.618618618618619,7.790790790790791,7.855355355355355,8.75925925925926,8.78078078078078,8.802302302302303,8.888388388388389,9.921421421421421,9.942942942942944,10.351851851851853,10.674674674674675,11.04054054054054,11.363363363363364,11.686186186186186,12.525525525525525,12.697697697697699,14.13963963963964,14.613113113113114,14.806806806806808,15.495495495495495,15.581581581581583,16.356356356356358,16.507007007007008,17.045045045045047,17.69069069069069,19.06806806806807,20.48848848848849,21.11261261261261,21.413913913913916,,,,,,,,,,,
ON_slow_sustained,1.8938938938938938,1.97997997997998,2.0015015015015014,2.0445445445445447,2.066066066066066,2.0875875875875876,2.109109109109109,2.2382382382382384,2.6471471471471473,2.6686686686686687,2.711711711711712,2.7977977977977977,2.8193193193193196,2.8623623623623624,2.883883883883884,3.185185185185185,3.206706706706707,3.5725725725725725,3.6586586586586587,3.7877877877877877,7.102102102102102,8.135135135135135,8.414914914914915,8.436436436436436,8.457957957957959,8.501001001001,8.544044044044044,9.017517517517518,12.611611611611613,13.042042042042043,14.57007007007007,15.366366366366368,15.732232232232233,17.604604604604607,17.626126126126128,18.25025025025025,18.27177177177177,18.35785785785786,18.91741741741742,19.713713713713716,19.82132132132132,19.842842842842842,19.864364364364366,,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.8723723723723724,1.936936936936937,1.9584584584584586,2.0015015015015014,2.0230230230230233,2.066066066066066,2.130630630630631,2.1736736736736737,2.216716716716717,2.5395395395395397,2.625625625625626,3.0130130130130133,3.0345345345345347,3.120620620620621,3.185185185185185,3.206706706706707,3.24974974974975,3.4004004004004007,3.830830830830831,7.855355355355355,8.436436436436436,9.297297297297298,9.74924924924925,11.621621621621623,12.31031031031031,12.848348348348349,16.786786786786788,16.95895895895896,18.25025025025025,18.443943943943946,18.874374374374376,19.003503503503506,19.69219219219219,20.746746746746748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.850850850850851,1.8723723723723724,1.936936936936937,1.9584584584584586,2.0015015015015014,2.0230230230230233,2.216716716716717,2.2382382382382384,2.3243243243243246,2.3673673673673674,2.5825825825825826,2.7332332332332334,2.754754754754755,2.8623623623623624,2.9054054054054057,3.24974974974975,3.335835835835836,3.4004004004004007,3.421921921921922,3.4864864864864864,3.5080080080080083,3.5940940940940944,3.615615615615616,6.972972972972973,7.231231231231232,7.2742742742742745,7.317317317317317,8.264264264264265,8.501001001001,8.522522522522523,8.716216216216216,9.168168168168169,9.275775775775776,9.404904904904905,11.492492492492493,11.686186186186186,14.57007007007007,15.581581581581583,16.24874874874875,16.82982982982983,16.95895895895896,17.84134134134134,18.895895895895897,20.746746746746748,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.9154154154154155,1.9584584584584586,2.0015015015015014,2.0230230230230233,2.1736736736736737,2.216716716716717,2.2382382382382384,2.3028028028028027,2.6471471471471473,2.711711711711712,2.9054054054054057,2.96996996996997,3.0345345345345347,3.4004004004004007,3.421921921921922,3.5080080080080083,3.9384384384384385,6.607107107107107,7.984484484484485,8.371871871871873,8.47947947947948,8.501001001001,8.522522522522523,8.608608608608609,9.46946946946947,9.8998998998999,12.28878878878879,14.397897897897899,14.763763763763764,17.023523523523526,17.733733733733736,17.81981981981982,18.96046046046046,20.51001001001001,21.413913913913916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.8723723723723724,1.8938938938938938,1.936936936936937,1.97997997997998,2.0230230230230233,2.066066066066066,2.0875875875875876,2.1521521521521523,2.1736736736736737,2.5395395395395397,2.754754754754755,2.7977977977977977,2.8193193193193196,3.206706706706707,3.3143143143143146,3.335835835835836,4.5625625625625625,5.165165165165165,7.812312312312312,8.135135135135135,8.178178178178179,8.501001001001,8.544044044044044,9.275775775775776,9.361861861861863,9.426426426426426,10.30880880880881,11.578578578578579,12.74074074074074,12.977477477477478,14.247247247247248,14.6991991991992,14.785285285285285,15.624624624624625,15.667667667667668,15.904404404404405,16.507007007007008,18.4009009009009,18.7022022022022,19.606106106106107,19.67067067067067,19.69219219219219,19.735235235235237,19.77827827827828,20.91891891891892,20.983483483483486,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.9584584584584586,2.0015015015015014,2.0230230230230233,2.0445445445445447,2.066066066066066,2.109109109109109,2.1521521521521523,2.3028028028028027,2.388888888888889,2.4104104104104103,2.431931931931932,2.5395395395395397,2.883883883883884,3.0130130130130133,3.0345345345345347,3.056056056056056,3.120620620620621,3.1636636636636637,3.185185185185185,3.3573573573573574,3.4004004004004007,3.421921921921922,3.916916916916917,5.5310310310310316,6.112112112112112,7.467967967967968,7.747747747747748,8.242742742742744,8.47947947947948,10.007507507507508,11.062062062062063,12.417917917917919,13.063563563563564,14.01051051051051,15.28028028028028,15.387887887887889,15.495495495495495,15.624624624624625,16.313313313313312,16.57157157157157,16.93743743743744,17.604604604604607,17.755255255255257,19.64914914914915,19.67067067067067,20.144144144144146,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.3773773773773774,1.7862862862862863,1.8723723723723724,1.9584584584584586,1.97997997997998,2.0445445445445447,2.066066066066066,2.109109109109109,2.130630630630631,2.195195195195195,2.2812812812812813,2.3028028028028027,2.345845845845846,2.926926926926927,3.0130130130130133,3.2712712712712713,3.3143143143143146,3.378878878878879,3.5080080080080083,3.5295295295295297,7.145145145145145,8.178178178178179,8.1996996996997,8.393393393393394,8.414914914914915,8.436436436436436,8.457957957957959,8.522522522522523,9.297297297297298,9.31881881881882,9.34034034034034,11.148148148148149,12.052052052052053,12.633133133133134,13.321821821821823,14.44094094094094,17.13113113113113,17.453953953953956,17.66916916916917,18.4009009009009,19.06806806806807,19.584584584584587,19.756756756756758,19.885885885885887,21.5,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,0.1936936936936937,0.3873873873873874,1.9154154154154155,1.9584584584584586,2.0015015015015014,2.0230230230230233,2.0445445445445447,2.0875875875875876,2.109109109109109,2.130630630630631,2.216716716716717,2.3673673673673674,2.431931931931932,2.561061061061061,2.5825825825825826,2.6686686686686687,2.69019019019019,2.711711711711712,2.9054054054054057,3.0130130130130133,3.0990990990990994,3.206706706706707,3.421921921921922,3.5080080080080083,6.994494494494495,8.307307307307308,8.371871871871873,8.651651651651651,9.31881881881882,9.49099099099099,9.706206206206206,9.942942942942944,10.61011011011011,11.105105105105105,13.02052052052052,13.773773773773774,13.945945945945946,15.83983983983984,16.485485485485487,16.7007007007007,16.93743743743744,17.23873873873874,18.42242242242242,18.895895895895897,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.9154154154154155,1.97997997997998,2.0015015015015014,2.0230230230230233,2.0445445445445447,2.1736736736736737,2.2382382382382384,2.4104104104104103,2.5395395395395397,2.883883883883884,2.96996996996997,3.0775775775775776,3.120620620620621,3.185185185185185,3.464964964964965,3.5725725725725725,6.133633633633634,6.262762762762763,7.295795795795796,7.704704704704705,8.285785785785786,8.371871871871873,8.414914914914915,8.436436436436436,9.34034034034034,9.383383383383384,9.404904904904905,9.447947947947949,9.964464464464465,10.653153153153154,12.848348348348349,14.462462462462463,17.66916916916917,19.025025025025027,19.11111111111111,19.41241241241241,19.476976976976978,20.725225225225227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON_slow_sustained,1.9154154154154155,1.97997997997998,2.0015015015015014,2.0445445445445447,2.066066066066066,2.0875875875875876,2.130630630630631,2.1521521521521523,2.5180180180180183,2.754754754754755,2.840840840840841,2.926926926926927,2.9484484484484486,3.0990990990990994,3.1421421421421423,3.185185185185185,3.206706706706707,3.2282282282282284,3.2712712712712713,3.2927927927927927,3.3143143143143146,3.7232232232232234,4.433433433433434,4.541041041041042,5.487987987987988,5.896896896896897,6.069069069069069,6.09059059059059,8.457957957957959,8.501001001001,8.651651651651651,9.361861861861863,9.49099099099099,10.567067067067068,11.535535535535535,11.772272272272273,12.977477477477478,13.042042042042043,15.56006006006006,15.624624624624625,16.27027027027027,16.52852852852853,17.755255255255257,18.314814814814817,18.723723723723726,18.895895895895897,18.98198198198198,19.046546546546548,19.584584584584587,19.64914914914915,19.92892892892893,20.61761761761762,,,,,,,,,,,,,,,
OF_slow_sustained,0.043043043043043044,0.34434434434434436,0.3873873873873874,0.494994994994995,0.5380380380380381,0.5595595595595596,0.6456456456456456,0.6671671671671672,0.7102102102102102,0.7317317317317318,0.7747747747747749,0.7962962962962963,0.8178178178178178,0.8393393393393394,0.8608608608608609,1.033033033033033,1.2697697697697699,1.3343343343343343,1.3988988988988988,3.95995995995996,4.0675675675675675,4.11061061061061,4.153653653653654,4.175175175175175,4.196696696696697,4.23973973973974,4.584084084084084,4.8208208208208205,5.1006006006006,5.143643643643644,5.2942942942942945,5.38038038038038,8.995995995995996,9.082082082082083,11.01901901901902,12.46096096096096,13.838338338338339,13.85985985985986,14.806806806806808,15.172672672672673,17.217217217217218,18.594594594594597,18.7022022022022,19.36936936936937,20.165665665665667,20.23023023023023,21.34934934934935,,,,,,,,,,,,,,,,,,,,
