0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
162.06366372975216,199.84312055720062,165.58922341402877,163.8803145103619,160.09423581401256,250.754294113693,264.2811023397998,248.73069919304504,225.05862979864196,273.466454822307,0.0,168.22987260868817,160.05004550620984,163.13746371846332,189.440231242733,273.53658983044215,248.5135022982784,263.32552016938837,241.00964028621942,254.69676037718,228.35872510062129,181.24405202492866,196.662417307504,196.58682500300347,211.3677911526656,183.78448279418313,213.5725789783674,219.21868855990886,192.2670856267894,199.24769665143344,177.1958118201177,163.73520247144006,230.36048143227913,177.71891121932484,176.26008245509723,243.53475498079877,213.91123617560834,235.9838222872758,234.3852479657908,202.48355554266126
215.70375520784543,195.6358246175598,211.86846006935096,217.258317758573,199.62153915404738,201.06249559655672,254.8260513894753,237.3222070304334,252.42875691720266,238.6200719955155,168.22987260868817,0.0,183.821552051681,197.87857670730887,171.502149635897,261.0581194138513,235.4011009093801,209.45130443561303,269.77198333871837,192.09846289473492,231.74342922152653,223.35590680488073,236.52336640723237,222.80856789195047,215.13870634593914,187.42197565310883,192.0289796588194,205.63017762384234,194.56206390064634,215.05191528069773,215.27634174694865,204.93881218431932,189.6518320473611,172.1413529919356,183.76710738249665,235.02091406682715,229.33826591589673,215.84637154267762,231.26845505507734,221.00162571138756
213.5736266243012,205.90502591682903,192.00701031065492,188.75429245080875,185.77612146451844,250.45716045429106,259.34197043181354,247.7695581811469,252.28602421620985,236.48083381360286,160.05004550620984,183.821552051681,0.0,166.5490471253286,196.29561958027062,278.32241785148483,237.6585170054126,216.87009766117632,261.90232069276834,214.69649642945333,256.82550317376564,225.08993976752305,198.23010720730383,229.78889277555356,211.752005406118,219.20416207979284,240.58212239469063,234.6704051363162,210.47858663802438,223.18067899013548,215.3948360885573,208.65636143736742,196.56221320088324,216.19522411974557,189.60504648538355,240.33357069591807,214.72403777974017,226.00745027165755,234.3045996174016,213.06702844485343
181.18121546278442,229.8628865180945,192.85649604100604,166.64723726457868,176.08290304683513,238.3739915283092,225.45188956162787,220.79576588429566,247.11529051738202,234.92273941372184,163.13746371846332,197.87857670730887,166.5490471253286,0.0,170.1536591194479,267.77290017408853,260.2091402945033,261.98209304074123,263.29456901375397,244.64192110576454,216.96656625523116,177.89182392901495,150.67475927027738,189.7198664303557,194.69153232893186,175.85105233552068,214.88601758550865,206.9182314218393,169.38564303137008,205.03138081855138,189.6453009305292,168.3492048727481,225.42883963668615,174.89491608444843,183.75757514028692,236.8174328678719,238.42799808846053,220.01753562443093,260.86622958426665,240.82882013768915
194.28083353875252,228.8919196552082,221.91930987467572,219.99702786708085,227.27879125385698,234.11118894199436,230.58363728602598,226.84832290527012,261.31104772220414,244.05253095645543,189.440231242733,171.502149635897,196.29561958027062,170.1536591194479,0.0,241.344002242137,217.02140387853845,218.54611589751627,250.0718932018779,232.82242323878577,219.59390527475378,208.6160772366625,203.53673737127573,233.36561675868515,209.26616717370004,179.20328608853526,187.4175228892222,194.7882032160512,220.51815220562725,227.19637365724634,220.2516192579762,216.48926730675373,212.960273263788,174.0544255907211,182.88881040730448,192.48679793637942,249.2264542479794,253.15607475000684,239.55560593070024,248.86103103493025
227.88942495706544,233.05696373914103,253.278041331854,248.74839655290313,257.5818738322281,222.06217798474796,204.445545748202,210.31514028091993,220.92971824727397,184.96394339371727,273.53658983044215,261.0581194138513,278.32241785148483,267.77290017408853,241.344002242137,0.0,176.079878543871,177.72892235708017,163.13636421731218,200.63576891558915,183.9727478264455,198.4101568515684,253.81244099622674,226.09012946022554,203.5973876244529,239.62072331665067,195.68577645959334,213.22192794479218,245.58623513624758,217.73695437515258,234.2528691130305,253.66138249992215,223.3711551704284,211.61454150745914,247.6338712949431,165.13841642576546,218.89476136366306,203.8406273079415,193.77504310766722,184.54280702436145
269.96779725178595,245.22866179305535,272.1801614280897,244.71369646905228,273.26161024226883,236.9979228526902,219.50425282814314,213.49097880088954,213.70594966161855,193.80205148655983,248.5135022982784,235.4011009093801,237.6585170054126,260.2091402945033,217.02140387853845,176.079878543871,0.0,173.7574879622962,196.52768806080536,193.22677068480164,212.95509002642788,225.334294926496,220.13721422171338,177.35638348530296,224.9063755534906,213.8210743834484,218.28111331666273,223.75252203138257,254.00136284528236,212.33264793831856,221.99311574024827,246.51459284867985,199.29251616326133,234.16958361563323,223.3262424631938,202.6366213169827,200.53292281169803,229.25240493663782,197.53647730069648,234.62095857400593
228.8777749768667,234.69329023105837,245.2895241120666,249.99950585402922,251.28910946283742,219.74600678049077,199.7191317398868,176.03347029867652,224.51034627272048,198.42869948860044,263.32552016938837,209.45130443561303,216.87009766117632,261.98209304074123,218.54611589751627,177.72892235708017,173.7574879622962,0.0,197.54316729271187,171.8282065680583,233.3537968795197,224.27065179968778,231.16862744728877,214.60086445766987,217.62802249317647,211.20257385659409,196.86496298211136,202.46282206930775,226.97368771484284,254.90822374842486,226.2708279140192,245.65322413226116,186.86648247375663,222.65484850839684,204.45741131049246,192.03085802483957,210.18208199421514,188.463738891265,203.13683400699796,199.9915674450207
242.1891147141357,217.87451640280204,218.31812859822585,270.34567027026196,263.5772574235235,224.29191135021307,186.08848042869047,219.44617574230668,185.2471999047445,202.74798353118723,241.00964028621942,269.77198333871837,261.90232069276834,263.29456901375397,250.0718932018779,163.13636421731218,196.52768806080536,197.54316729271187,0.0,179.5931004315727,206.0676142679313,212.54353520830335,226.86078179663622,223.51869050231306,203.83866790649188,212.76123233857507,243.5758650048024,221.19706438285442,253.83245459374166,219.7831332963098,178.1388806171727,205.9097057193775,201.9437572425496,234.62492457793832,187.0773221460366,183.62030751502567,211.19399685306502,205.62071943002175,199.46329583378696,207.32449941224286
267.4788532469569,221.8615268932552,253.98922485594633,255.3895398712985,227.16945622226964,194.8384229607118,206.1792051197496,191.56232199220952,209.63563711322846,189.7316461723713,254.69676037718,192.09846289473492,214.69649642945333,244.64192110576454,232.82242323878577,200.63576891558915,193.22677068480164,171.8282065680583,179.5931004315727,0.0,227.60259357980192,226.78301296958603,230.1427098496447,218.00122410843483,211.0681822527543,245.92223515148206,213.76391630175797,217.93900514032543,233.61721050680057,222.46341208047303,232.53787881169796,243.6452396229405,188.77833417223235,218.4997247110176,191.3520356601026,204.19982211062282,221.48396304689638,228.8519286720828,192.09421011317397,206.97699173724487
192.19302164721648,204.10842517721505,229.73517054900992,217.30635594249108,213.2967450592818,252.46538716959552,209.44931874604737,249.46005584230477,239.99820645618303,232.54825194566422,228.35872510062129,231.74342922152653,256.82550317376564,216.96656625523116,219.59390527475378,183.9727478264455,212.95509002642788,233.3537968795197,206.0676142679313,227.60259357980192,0.0,162.50587844268526,163.1578568626174,206.63591636958853,178.3179270995249,208.05948060117805,223.6499232065625,235.1561348316574,232.49669364379344,226.6451772475733,169.04898622132347,175.02265909753729,202.7633516852654,167.0787916415685,203.61741850123397,212.39964562294364,218.58835004168034,220.3882985794461,218.14906099632228,222.02054077908767
168.7713758141824,175.8654217378066,201.9567901400131,166.40307851463263,174.10338991849866,247.080647901724,216.41227584467364,241.53937177323684,228.06143531122413,220.64234173294741,181.24405202492866,223.35590680488073,225.08993976752305,177.89182392901495,208.6160772366625,198.4101568515684,225.334294926496,224.27065179968778,212.54353520830335,226.78301296958603,162.50587844268526,0.0,174.91668892669722,163.38185005511906,142.3601605401524,201.01999201463732,193.71739617570947,211.14047971981142,208.26853620274233,197.6792155020115,192.45681732429264,177.79757829936995,200.53067650633534,185.729800990538,209.26788411669196,227.99427030948655,238.71054370580507,222.0920665754494,228.34359570093505,205.74420003295492
184.5530387708819,206.25351842488476,215.18409123504898,182.20563175375096,167.2686430876703,244.2020982566281,230.7474935482563,215.28617101903046,226.98111670134398,241.64320476557836,196.662417307504,236.52336640723237,198.23010720730383,150.67475927027738,203.53673737127573,253.81244099622674,220.13721422171338,231.16862744728877,226.86078179663622,230.1427098496447,163.1578568626174,174.91668892669722,0.0,199.96457548423783,177.23311026609485,204.39701344327023,223.50898401508812,232.23054089206315,203.12886708617359,211.71782457929723,171.88962731148715,115.00068572866994,215.64406545076446,175.61190036044087,195.04212424000912,234.62118862896193,211.84722123953222,208.05295988408915,229.18486528163893,244.26653907204982
222.8824775068194,206.19391544412127,223.11246560145736,183.38032374023382,209.15864607957727,231.48497461631922,238.3505001207499,204.17730809975325,195.11610216113746,219.20930916467339,196.58682500300347,222.80856789195047,229.78889277555356,189.7198664303557,233.36561675868515,226.09012946022554,177.35638348530296,214.60086445766987,223.51869050231306,218.00122410843483,206.63591636958853,163.38185005511906,199.96457548423783,0.0,187.54302180806252,177.07697485722244,204.85717495270234,194.6386074013663,216.23124017555523,202.56687168800255,195.5958280428498,208.13918890088397,232.62826806723842,232.47574704770238,213.10692017744216,224.85642842858107,171.91964884897038,221.08182226824647,223.6414166391967,223.9370779515533
179.16407789748675,200.5229745503719,200.16698593505532,189.86673894457095,198.15571781983218,225.0382320640735,233.95746788669373,225.6395584433387,246.7822035543449,216.82473607781026,211.3677911526656,215.13870634593914,211.752005406118,194.69153232893186,209.26616717370004,203.5973876244529,224.9063755534906,217.62802249317647,203.83866790649188,211.0681822527543,178.3179270995249,142.3601605401524,177.23311026609485,187.54302180806252,0.0,191.80163914257344,219.51252561024424,217.73841930217122,227.95613528584687,211.73547231135194,221.48763990780745,204.95477682228238,184.74651948365297,196.73519871613541,183.48453161034536,220.65209400370034,248.00236226376794,228.9521200613319,217.63870592581586,203.91757723009667
201.48823154696035,204.25768851330636,221.16557041393398,193.3166302259166,212.35666283143925,191.85277919236597,200.5185179769555,180.92907064619388,192.83978535427113,219.07413819900407,183.78448279418313,187.42197565310883,219.20416207979284,175.85105233552068,179.20328608853526,239.62072331665067,213.8210743834484,211.20257385659409,212.76123233857507,245.92223515148206,208.05948060117805,201.01999201463732,204.39701344327023,177.07697485722244,191.80163914257344,0.0,183.48056635071882,156.56052468224433,169.26761226208149,200.03832303792993,180.44816653182755,193.95729749918934,213.09916260770686,227.15989350962843,206.57870522142582,198.83858194923255,192.58124264125192,202.6284604077493,231.31174682183655,223.627427736395
234.1811975653613,212.03903512883994,237.55024565391847,241.94046825725906,206.07854249606737,172.41123386091,191.8956583313434,206.1767413632857,206.58275757625515,192.0353169620656,213.5725789783674,192.0289796588194,240.58212239469063,214.88601758550865,187.4175228892222,195.68577645959334,218.28111331666273,196.86496298211136,243.5758650048024,213.76391630175797,223.6499232065625,193.71739617570947,223.50898401508812,204.85717495270234,219.51252561024424,183.48056635071882,0.0,175.25321177537444,165.7267738668082,202.30649065068891,252.62594236601683,248.03894465492073,245.2617849647583,201.38811672777067,222.80398149551658,200.5503038194675,211.9993125782996,201.99651589648448,189.36653858295497,179.07354786077883
199.2791106482774,197.00252994265867,218.99340518897597,222.8922336644548,223.73329117644593,171.67518919790405,168.5891985957755,160.20489359738093,192.122814155937,203.88285840110885,219.21868855990886,205.63017762384234,234.6704051363162,206.9182314218393,194.7882032160512,213.22192794479218,223.75252203138257,202.46282206930775,221.19706438285442,217.93900514032543,235.1561348316574,211.14047971981142,232.23054089206315,194.6386074013663,217.73841930217122,156.56052468224433,175.25321177537444,0.0,179.98425656795467,162.24958128302544,213.58400595861357,228.29415555720905,164.1095011662538,217.8627143040329,209.03910469544755,183.05441721734206,201.3354996396602,213.87082436841766,217.59566312534199,230.41663894380255
216.16629918566048,229.8217931253339,216.46081210614258,208.80524011826662,186.4811867906907,191.0869585214446,182.67533172635675,214.78182787085004,218.69762361858216,205.4712579279712,192.2670856267894,194.56206390064634,210.47858663802438,169.38564303137008,220.51815220562725,245.58623513624758,254.00136284528236,226.97368771484284,253.83245459374166,233.61721050680057,232.49669364379344,208.26853620274233,203.12886708617359,216.23124017555523,227.95613528584687,169.26761226208149,165.7267738668082,179.98425656795467,0.0,178.25202465852263,225.82663803943655,209.20354912670004,243.17381047385666,189.16866019915904,227.63594836980346,208.61017279777863,212.99945714113377,172.3872981692906,213.5304730101876,203.69750029318104
230.78574258357284,229.3988848394293,221.4287658753168,219.81822284274682,233.26631112921837,194.41275144375538,200.25378145008514,176.45012139139294,205.51597584014735,194.49770178661495,199.24769665143344,215.05191528069773,223.18067899013548,205.03138081855138,227.19637365724634,217.73695437515258,212.33264793831856,254.90822374842486,219.7831332963098,222.46341208047303,226.6451772475733,197.6792155020115,211.71782457929723,202.56687168800255,211.73547231135194,200.03832303792993,202.30649065068891,162.24958128302544,178.25202465852263,0.0,202.23745413620205,199.83655893091608,218.8511711139375,222.86591242596143,205.3842759070016,217.72731935802545,195.86323913767103,209.50308199973583,203.8586839470415,214.88115663893277
196.88548934021225,200.12124180863808,187.50901148234485,186.02292150363147,208.16181173484193,244.63205218724596,213.12239927402865,230.2411619685729,181.90460101412802,254.65053945828407,177.1958118201177,215.27634174694865,215.3948360885573,189.6453009305292,220.2516192579762,234.2528691130305,221.99311574024827,226.2708279140192,178.1388806171727,232.53787881169796,169.04898622132347,192.45681732429264,171.88962731148715,195.5958280428498,221.48763990780745,180.44816653182755,252.62594236601683,213.58400595861357,225.82663803943655,202.23745413620205,0.0,111.75735064680593,203.9824949652249,159.53386220068248,140.98307229940838,245.3660144950515,199.88643018662893,166.6547750166939,252.3382111539842,226.45629820403838
184.81758532537444,208.32522160562704,195.31741115130885,189.62235439584734,185.0551281571569,249.49089960629223,211.20472588246037,227.61349919772698,191.2265282600369,264.40901369209223,163.73520247144006,204.93881218431932,208.65636143736742,168.3492048727481,216.48926730675373,253.66138249992215,246.51459284867985,245.65322413226116,205.9097057193775,243.6452396229405,175.02265909753729,177.79757829936995,115.00068572866994,208.13918890088397,204.95477682228238,193.95729749918934,248.03894465492073,228.29415555720905,209.20354912670004,199.83655893091608,111.75735064680593,0.0,209.43513067307072,163.04855780048325,168.22837979391764,245.68822335893063,226.26821259374967,196.97729172317696,235.08939557941207,245.6509575429419
200.90480573118091,205.3020154763104,228.31133235344535,227.4279823793178,224.8940937961056,233.4947463749755,209.707486429276,225.91867833083066,235.720072181247,236.13072941453763,230.36048143227913,189.6518320473611,196.56221320088324,225.42883963668615,212.960273263788,223.3711551704284,199.29251616326133,186.86648247375663,201.9437572425496,188.77833417223235,202.7633516852654,200.53067650633534,215.64406545076446,232.62826806723842,184.74651948365297,213.09916260770686,245.2617849647583,164.1095011662538,243.17381047385666,218.8511711139375,203.9824949652249,209.43513067307072,0.0,205.98119954072402,180.55358151478606,217.36713060617998,238.70917149109673,216.93389798434987,244.75298120975975,227.48053242680848
177.46271239830187,200.79888802406808,191.86396578025983,188.0138576692885,165.00570363183434,235.25481521537657,231.01419001423795,270.1189902128667,246.19534430463963,267.5498030158695,177.71891121932484,172.1413529919356,216.19522411974557,174.89491608444843,174.0544255907211,211.61454150745914,234.16958361563323,222.65484850839684,234.62492457793832,218.4997247110176,167.0787916415685,185.729800990538,175.61190036044087,232.47574704770238,196.73519871613541,227.15989350962843,201.38811672777067,217.8627143040329,189.16866019915904,222.86591242596143,159.53386220068248,163.04855780048325,205.98119954072402,0.0,158.33871361947027,216.3120371099233,231.62767719015267,181.06604846498232,226.17435405194647,217.52163916079382
196.37613014326348,208.05029500618963,157.12315845421168,210.57145200057187,215.12582088369803,243.7414662485729,236.35501492917257,225.93071567633183,207.25344007132247,251.00320203387088,176.26008245509723,183.76710738249665,189.60504648538355,183.75757514028692,182.88881040730448,247.6338712949431,223.3262424631938,204.45741131049246,187.0773221460366,191.3520356601026,203.61741850123397,209.26788411669196,195.04212424000912,213.10692017744216,183.48453161034536,206.57870522142582,222.80398149551658,209.03910469544755,227.63594836980346,205.3842759070016,140.98307229940838,168.22837979391764,180.55358151478606,158.33871361947027,0.0,244.02521184329706,226.2533550397896,245.79577150974336,233.45017684147282,261.71685096969355
206.42480699374906,239.09334867212053,228.1298831406366,218.14473816429705,240.9514016953517,206.7933918064135,166.4612870722487,213.90922134245818,212.38384841375353,185.70386476127163,243.53475498079877,235.02091406682715,240.33357069591807,236.8174328678719,192.48679793637942,165.13841642576546,202.6366213169827,192.03085802483957,183.62030751502567,204.19982211062282,212.39964562294364,227.99427030948655,234.62118862896193,224.85642842858107,220.65209400370034,198.83858194923255,200.5503038194675,183.05441721734206,208.61017279777863,217.72731935802545,245.3660144950515,245.68822335893063,217.36713060617998,216.3120371099233,244.02521184329706,0.0,194.8061624337048,178.313693209531,188.50143757229068,161.32425402461317
248.2157214332114,236.2239245996429,221.23519095513112,236.26593176555724,212.0834491781523,217.96709124061022,212.72274227488825,193.6722289480478,196.95364739114785,225.48448696940466,213.91123617560834,229.33826591589673,214.72403777974017,238.42799808846053,249.2264542479794,218.89476136366306,200.53292281169803,210.18208199421514,211.19399685306502,221.48396304689638,218.58835004168034,238.71054370580507,211.84722123953222,171.91964884897038,248.00236226376794,192.58124264125192,211.9993125782996,201.3354996396602,212.99945714113377,195.86323913767103,199.88643018662893,226.26821259374967,238.70917149109673,231.62767719015267,226.2533550397896,194.8061624337048,0.0,192.49593696983888,174.71908323899828,186.82284311605156
209.1113586272638,214.4167751157113,208.78430144483153,201.69553385673444,207.40333051464913,202.5478825068805,186.03151618741606,224.200639827855,201.99082124912928,213.61928469650854,235.9838222872758,215.84637154267762,226.00745027165755,220.01753562443093,253.15607475000684,203.8406273079415,229.25240493663782,188.463738891265,205.62071943002175,228.8519286720828,220.3882985794461,222.0920665754494,208.05295988408915,221.08182226824647,228.9521200613319,202.6284604077493,201.99651589648448,213.87082436841766,172.3872981692906,209.50308199973583,166.6547750166939,196.97729172317696,216.93389798434987,181.06604846498232,245.79577150974336,178.313693209531,192.49593696983888,0.0,210.0942636216326,145.56185234818992
262.58874399203916,227.09380865436165,243.3281151602088,259.9119452239187,238.98490381720086,214.54953841432896,196.05937388594344,195.80145004980864,202.9830479105032,203.8712239491622,234.3852479657908,231.26845505507734,234.3045996174016,260.86622958426665,239.55560593070024,193.77504310766722,197.53647730069648,203.13683400699796,199.46329583378696,192.09421011317397,218.14906099632228,228.34359570093505,229.18486528163893,223.6414166391967,217.63870592581586,231.31174682183655,189.36653858295497,217.59566312534199,213.5304730101876,203.8586839470415,252.3382111539842,235.08939557941207,244.75298120975975,226.17435405194647,233.45017684147282,188.50143757229068,174.71908323899828,210.0942636216326,0.0,189.57200050514965
205.82890549870476,212.58121921815754,200.5813166832914,197.08255684088806,199.64214930614855,213.205766034851,218.76290956964732,237.22094176145765,202.9203850507796,190.47590208131004,202.48355554266126,221.00162571138756,213.06702844485343,240.82882013768915,248.86103103493025,184.54280702436145,234.62095857400593,199.9915674450207,207.32449941224286,206.97699173724487,222.02054077908767,205.74420003295492,244.26653907204982,223.9370779515533,203.91757723009667,223.627427736395,179.07354786077883,230.41663894380255,203.69750029318104,214.88115663893277,226.45629820403838,245.6509575429419,227.48053242680848,217.52163916079382,261.71685096969355,161.32425402461317,186.82284311605156,145.56185234818992,189.57200050514965,0.0
